date,symbol,name,market,foreign_buy,foreign_sell,foreign_net_buy,investment_trust_buy,investment_trust_sell,investment_trust_net_buy,dealer_buy,dealer_sell,dealer_net_buy,institutional_net_buy,source
2026-01-29,3481,群創,listed,228638440,131157923,97480517,873600,330000,543600,3783341,5443318,-1659977,96364140,TWSE
2026-01-29,2337,旺宏,listed,128643868,69263797,59380071,2381000,79000,2302000,7208039,9927240,-2719201,58962870,TWSE
2026-01-29,2409,友達,listed,84821599,45255011,39566588,159000,0,159000,523943,2831778,-2307835,37417753,TWSE
2026-01-29,2002,中鋼,listed,100617273,71162971,29454302,0,167000,-167000,8421010,1394498,7026512,36313814,TWSE
2026-01-29,00940,元大台灣價值高息,listed,6750090,3475000,3275090,0,0,0,32399105,1353902,31045203,34320293,TWSE
2026-01-29,2883,凱基金,listed,29279772,12201226,17078546,770000,802000,-32000,789318,491697,297621,17344167,TWSE
2026-01-29,00665L,富邦恒生國企正2,listed,1700000,1554000,146000,0,0,0,21249904,4678672,16571232,16717232,TWSE
2026-01-29,00900,富邦特選高股息30,listed,7272000,375600,6896400,0,0,0,10707710,1262103,9445607,16342007,TWSE
2026-01-29,00919,群益台灣精選高息,listed,9981158,30053300,-20072142,0,0,0,41292920,5849268,35443652,15371510,TWSE
2026-01-29,088434,世芯第一57購05,listed,0,0,0,0,0,0,13890000,23000,13867000,13867000,TWSE
2026-01-29,0056,元大高股息,listed,12733306,5251375,7481931,0,0,0,7276108,1182093,6094015,13575946,TWSE
2026-01-29,2884,玉山金,listed,30646427,15832906,14813521,0,2841000,-2841000,418279,528956,-110677,11861844,TWSE
2026-01-29,2317,鴻海,listed,40405104,26760302,13644802,297000,1076571,-779571,388413,1866205,-1477792,11387439,TWSE
2026-01-29,2481,強茂,listed,18288000,8982405,9305595,878001,350,877651,1503839,496885,1006954,11190200,TWSE
2026-01-29,00753L,中信中國50正2,listed,6501000,4141000,2360000,0,0,0,9447556,1064315,8383241,10743241,TWSE
2026-01-29,00712,復華富時不動產,listed,7927000,40000,7887000,0,0,0,3179999,1195564,1984435,9871435,TWSE
2026-01-29,2887,台新新光金,listed,32937000,23758773,9178227,0,2630000,-2630000,3936930,617000,3319930,9868157,TWSE
2026-01-29,00929,復華台灣科技優息,listed,6790066,18331500,-11541434,0,0,0,34838284,13471777,21366507,9825073,TWSE
2026-01-29,2891,中信金,listed,29295875,13234813,16061062,0,7223409,-7223409,1448399,580000,868399,9706052,TWSE
2026-01-29,00882,中信中國高股息,listed,1059000,268100,790900,0,0,0,13282901,4407247,8875654,9666554,TWSE
2026-01-29,00680L,元大美債20正2,listed,1070000,0,1070000,0,0,0,10706000,2382468,8323532,9393532,TWSE
2026-01-29,2867,三商壽,listed,12433000,4373800,8059200,0,0,0,365000,0,365000,8424200,TWSE
2026-01-29,2371,大同,listed,16043327,7036392,9006935,6000,24000,-18000,961315,1602109,-640794,8348141,TWSE
2026-01-29,2886,兆豐金,listed,15983596,5580987,10402609,0,2131000,-2131000,343000,288511,54489,8326098,TWSE
2026-01-29,8150,南茂,listed,16555000,8180987,8374013,0,0,0,147988,947116,-799128,7574885,TWSE
2026-01-29,6285,啟碁,listed,15912309,10017020,5895289,1385001,0,1385001,994535,1122730,-128195,7152095,TWSE
2026-01-29,1101,台泥,listed,18350000,12224985,6125015,0,5000,-5000,1742502,731460,1011042,7131057,TWSE
2026-01-29,00830,國泰費城半導體,listed,4408420,1631243,2777177,0,0,0,5763678,1495021,4268657,7045834,TWSE
2026-01-29,2610,華航,listed,16320540,6794984,9525556,0,2866000,-2866000,986405,1024307,-37902,6621654,TWSE
2026-01-29,2882,國泰金,listed,16138714,6290102,9848612,175000,3730422,-3555422,404051,229158,174893,6468083,TWSE
2026-01-29,00688L,國泰20年美債正2,listed,99000,99000,0,0,0,0,9136000,3079249,6056751,6056751,TWSE
2026-01-29,2880,華南金,listed,11192319,5693818,5498501,1016000,358000,658000,247000,380000,-133000,6023501,TWSE
2026-01-29,00713,元大台灣高息低波,listed,2763575,189000,2574575,0,0,0,3893962,609000,3284962,5859537,TWSE
2026-01-29,032033,聯茂群益54購02,listed,0,0,0,0,0,0,5470000,66000,5404000,5404000,TWSE
2026-01-29,009813,貝萊德標普卓越50,listed,9481,6000,3481,0,0,0,7383000,2228000,5155000,5158481,TWSE
2026-01-29,3019,亞光,listed,16525187,12377200,4147987,0,250,-250,2125301,1249230,876071,5023808,TWSE
2026-01-29,00715L,期街口布蘭特正2,listed,204000,605000,-401000,0,0,0,10258940,4956138,5302802,4901802,TWSE
2026-01-29,2892,第一金,listed,12614462,6372783,6241679,0,1594000,-1594000,345376,147000,198376,4846055,TWSE
2026-01-29,088573,晟銘電統一5A購01,listed,0,0,0,0,0,0,4795000,70000,4725000,4725000,TWSE
2026-01-29,3017,奇鋐,listed,6613706,1833196,4780510,170000,16000,154000,531793,758817,-227024,4707486,TWSE
2026-01-29,2327,國巨*,listed,13143053,7515842,5627211,1286000,324001,961999,245819,2173152,-1927333,4661877,TWSE
2026-01-29,00987A,主動台新優勢成長,listed,1915000,283000,1632000,0,0,0,4733322,2012500,2720822,4352822,TWSE
