date,symbol,name,market,foreign_buy,foreign_sell,foreign_net_buy,investment_trust_buy,investment_trust_sell,investment_trust_net_buy,dealer_buy,dealer_sell,dealer_net_buy,institutional_net_buy,source
2026-01-19,00940,元大台灣價值高息,listed,9942101,1529020,8413081,0,0,0,83416727,2843000,80573727,88986808,TWSE
2026-01-19,00919,群益台灣精選高息,listed,30016539,5555202,24461337,0,0,0,53461639,7186592,46275047,70736384,TWSE
2026-01-19,00929,復華台灣科技優息,listed,13702098,4662500,9039598,0,0,0,62678390,4489742,58188648,67228246,TWSE
2026-01-19,00878,國泰永續高股息,listed,13227913,908020,12319893,0,0,0,50212085,6736914,43475171,55795064,TWSE
2026-01-19,2887,台新新光金,listed,76518370,33463691,43054679,14915100,5533829,9381271,3100445,699000,2401445,54837395,TWSE
2026-01-19,2883,凱基金,listed,41005314,10302095,30703219,5932000,1614499,4317501,415774,383063,32711,35053431,TWSE
2026-01-19,1101,台泥,listed,42425000,16335614,26089386,0,21000,-21000,4555693,1043954,3511739,29580125,TWSE
2026-01-19,2002,中鋼,listed,35473009,13771701,21701308,250000,157511,92489,1183787,263192,920595,22714392,TWSE
2026-01-19,00918,大華優利高填息30,listed,7539616,340200,7199416,0,0,0,15798038,701767,15096271,22295687,TWSE
2026-01-19,00632R,元大台灣50反1,listed,505000,2007000,-1502000,0,0,0,36494708,14460725,22033983,20531983,TWSE
2026-01-19,1314,中石化,listed,20453000,2770000,17683000,0,0,0,311000,52000,259000,17942000,TWSE
2026-01-19,2303,聯電,listed,115971672,103397683,12573989,5072100,9537231,-4465131,13751498,4253478,9498020,17606878,TWSE
2026-01-19,9105,泰金寶-DR,listed,21497000,4783000,16714000,0,0,0,346951,228653,118298,16832298,TWSE
2026-01-19,00939,統一台灣高息動能,listed,913107,9000,904107,0,0,0,18646495,2934275,15712220,16616327,TWSE
2026-01-19,2409,友達,listed,121579100,107460734,14118366,0,4671086,-4671086,7560390,931622,6628768,16076048,TWSE
2026-01-19,2882,國泰金,listed,23328413,8450400,14878013,567000,1952112,-1385112,456508,710349,-253841,13239060,TWSE
2026-01-19,6282,康舒,listed,39980000,29594000,10386000,604000,3000,601000,3417294,1789371,1627923,12614923,TWSE
2026-01-19,2884,玉山金,listed,27854000,13165082,14688918,0,3068687,-3068687,483090,503229,-20139,11600092,TWSE
2026-01-19,00981A,主動統一台股增長,listed,3739540,4025200,-285660,0,2000000,-2000000,23741461,10362356,13379105,11093445,TWSE
2026-01-19,8110,華東,listed,16257050,5884567,10372483,0,0,0,265688,34595,231093,10603576,TWSE
2026-01-19,1301,台塑,listed,16853000,6274000,10579000,0,60731,-60731,430755,414095,16660,10534929,TWSE
2026-01-19,00713,元大台灣高息低波,listed,1683242,11692,1671550,0,88000,-88000,9823761,1065000,8758761,10342311,TWSE
2026-01-19,1802,台玻,listed,32292050,21829000,10463050,0,0,0,1519993,1703261,-183268,10279782,TWSE
2026-01-19,8046,南電,listed,16759417,12432133,4327284,5554000,21000,5533000,944655,704920,239735,10100019,TWSE
2026-01-19,2492,華新科,listed,13966976,7246219,6720757,1776000,0,1776000,1008663,190121,818542,9315299,TWSE
2026-01-19,00915,凱基優選高股息30,listed,2138000,111381,2026619,0,0,0,8399333,1129000,7270333,9296952,TWSE
2026-01-19,00946,群益科技高息成長,listed,295000,0,295000,0,0,0,9047190,888000,8159190,8454190,TWSE
2026-01-19,00936,台新永續高息中小,listed,1073000,116000,957000,0,0,0,6732937,56000,6676937,7633937,TWSE
2026-01-19,2329,華泰,listed,7874000,1631425,6242575,0,0,0,889621,145903,743718,6986293,TWSE
2026-01-19,2834,臺企銀,listed,13478000,6236000,7242000,0,184345,-184345,49120,249000,-199880,6857775,TWSE
2026-01-19,2369,菱生,listed,8964000,2564100,6399900,0,0,0,325410,46998,278412,6678312,TWSE
2026-01-19,2610,華航,listed,19061000,11176270,7884730,0,508980,-508980,762166,1650589,-888423,6487327,TWSE
2026-01-19,2324,仁寶,listed,41271000,33421995,7849005,28000,3685000,-3657000,2945036,935058,2009978,6201983,TWSE
2026-01-19,00712,復華富時不動產,listed,1451098,738000,713098,0,0,0,5338246,210709,5127537,5840635,TWSE
2026-01-19,3149,正達,listed,10834000,4851000,5983000,0,0,0,7776,212715,-204939,5778061,TWSE
2026-01-19,1326,台化,listed,12025000,6250600,5774400,0,8000,-8000,763192,913665,-150473,5615927,TWSE
2026-01-19,2605,新興,listed,6505000,1368200,5136800,0,0,0,640550,174537,466013,5602813,TWSE
2026-01-19,3049,精金,listed,5707000,353000,5354000,0,0,0,26678,26287,391,5354391,TWSE
2026-01-19,2495,普安,listed,6657000,1795000,4862000,205000,0,205000,74947,39017,35930,5102930,TWSE
2026-01-19,2890,永豐金,listed,12643020,6561281,6081739,3000,1140426,-1137426,502793,492665,10128,4954441,TWSE
2026-01-19,00688L,國泰20年美債正2,listed,0,0,0,0,0,0,5878000,1009565,4868435,4868435,TWSE
2026-01-19,2867,三商壽,listed,7295000,2449000,4846000,0,0,0,75000,71000,4000,4850000,TWSE
2026-01-19,00953B,群益優選非投等債,listed,1651000,890000,761000,0,0,0,8336000,4259351,4076649,4837649,TWSE
2026-01-19,088917,奇鋐群益51購07,listed,0,0,0,0,0,0,4611000,0,4611000,4611000,TWSE
2026-01-19,2323,中環,listed,5725000,1271000,4454000,0,0,0,66000,47000,19000,4473000,TWSE
2026-01-19,9933,中鼎,listed,5049217,863380,4185837,0,5000,-5000,17641,40199,-22558,4158279,TWSE
2026-01-19,047343,川湖群益56購05,listed,0,0,0,0,0,0,4171000,59000,4112000,4112000,TWSE
2026-01-19,00671R,富邦NASDAQ反1,listed,0,0,0,0,0,0,4495000,501000,3994000,3994000,TWSE
2026-01-19,2331,精英,listed,8388000,4979000,3409000,0,40000,-40000,807783,185600,622183,3991183,TWSE
2026-01-19,00900,富邦特選高股息30,listed,1560000,323000,1237000,0,0,0,4550343,2024176,2526167,3763167,TWSE
2026-01-19,1402,遠東新,listed,9865000,2311000,7554000,0,3817000,-3817000,0,90000,-90000,3647000,TWSE
2026-01-19,06406U,臺股指元大54售26,listed,0,0,0,0,0,0,3553000,0,3553000,3553000,TWSE
2026-01-19,06644U,臺股指群益54售37,listed,0,0,0,0,0,0,3493000,0,3493000,3493000,TWSE
2026-01-19,2399,映泰,listed,4131000,831146,3299854,143000,0,143000,2029,3000,-971,3441883,TWSE
2026-01-19,4906,正文,listed,4033000,587000,3446000,143000,38001,104999,79977,205837,-125860,3425139,TWSE
2026-01-19,035008,祥碩富邦55購02,listed,0,0,0,0,0,0,3366000,0,3366000,3366000,TWSE
2026-01-19,2609,陽明,listed,12328471,3574601,8753870,2500,5299058,-5296558,281002,378209,-97207,3360105,TWSE
2026-01-19,07888U,T50反1元大57售04,listed,0,0,0,0,0,0,3350000,0,3350000,3350000,TWSE
2026-01-19,2489,瑞軒,listed,5342000,2196823,3145177,0,0,0,238423,34000,204423,3349600,TWSE
2026-01-19,00965,元大航太防衛科技,listed,1669283,697000,972283,0,750000,-750000,3958000,855761,3102239,3324522,TWSE
2026-01-19,00930,永豐ESG低碳高息,listed,298000,6000,292000,0,0,0,3156123,129000,3027123,3319123,TWSE
2026-01-19,8112,至上,listed,15925672,12374760,3550912,0,710239,-710239,1202376,751639,450737,3291410,TWSE
2026-01-19,1409,新纖,listed,3644000,899000,2745000,542000,0,542000,9313,39001,-29688,3257312,TWSE
2026-01-19,2327,國巨*,listed,26168909,31085271,-4916362,6878000,254693,6623307,2784147,1297410,1486737,3193682,TWSE
2026-01-19,2406,國碩,listed,9352050,6246000,3106050,0,0,0,10711,16620,-5909,3100141,TWSE
2026-01-19,1528,恩德,listed,4602000,1406000,3196000,0,0,0,186862,422000,-235138,2960862,TWSE
2026-01-19,2014,中鴻,listed,4299000,1439600,2859400,0,0,0,240518,144691,95827,2955227,TWSE
2026-01-19,2515,中工,listed,3993205,1084873,2908332,0,0,0,106000,78000,28000,2936332,TWSE
2026-01-19,086201,瑞祺群益53購01,listed,0,0,0,0,0,0,2994000,70000,2924000,2924000,TWSE
2026-01-19,047344,川湖群益56購06,listed,0,0,0,0,0,0,2936000,14000,2922000,2922000,TWSE
2026-01-19,06306U,臺股指元大56售18,listed,0,0,0,0,0,0,2963000,49000,2914000,2914000,TWSE
2026-01-19,049073,世芯永豐56購08,listed,0,0,0,0,0,0,3439000,551000,2888000,2888000,TWSE
2026-01-19,6285,啟碁,listed,3017000,378065,2638935,0,98047,-98047,350036,24000,326036,2866924,TWSE
2026-01-19,079073,長榮元大53購02,listed,0,0,0,0,0,0,2833000,0,2833000,2833000,TWSE
2026-01-19,00715L,期街口布蘭特正2,listed,1986000,101000,1885000,0,0,0,4981167,4033356,947811,2832811,TWSE
2026-01-19,052377,華通元大5C購04,listed,0,0,0,0,0,0,3249000,432000,2817000,2817000,TWSE
2026-01-19,8039,台虹,listed,6131250,3490625,2640625,0,160000,-160000,384042,82821,301221,2781846,TWSE
2026-01-19,6005,群益證,listed,7229000,2375000,4854000,0,2106143,-2106143,0,0,0,2747857,TWSE
2026-01-19,039833,富世達富邦56購01,listed,0,0,0,0,0,0,3185000,467000,2718000,2718000,TWSE
2026-01-19,1717,長興,listed,21544185,19976080,1568105,0,1000,-1000,1522586,375583,1147003,2714108,TWSE
2026-01-19,2328,廣宇,listed,4211000,1801037,2409963,0,180000,-180000,734907,258347,476560,2706523,TWSE
2026-01-19,1503,士電,listed,5707277,3220602,2486675,0,0,0,517698,298948,218750,2705425,TWSE
2026-01-19,07710U,臺股指群益56售25,listed,0,0,0,0,0,0,3026000,365000,2661000,2661000,TWSE
2026-01-19,2009,第一銅,listed,3133000,846100,2286900,152000,0,152000,224168,24199,199969,2638869,TWSE
2026-01-19,3380,明泰,listed,2961000,592936,2368064,0,0,0,273958,25055,248903,2616967,TWSE
2026-01-19,049034,臺股指群益56購13,listed,0,0,0,0,0,0,2590000,1000,2589000,2589000,TWSE
2026-01-19,1434,福懋,listed,3193000,616000,2577000,0,0,0,15000,25771,-10771,2566229,TWSE
2026-01-19,2634,漢翔,listed,5878200,3130000,2748200,0,0,0,430268,649404,-219136,2529064,TWSE
2026-01-19,00686R,群益臺灣加權反1,listed,0,0,0,0,0,0,3244000,779239,2464761,2464761,TWSE
2026-01-19,2027,大成鋼,listed,5617091,3197580,2419511,0,51000,-51000,229958,144237,85721,2454232,TWSE
2026-01-19,034288,健策群益53購02,listed,0,0,0,0,0,0,2811000,413000,2398000,2398000,TWSE
