date,symbol,name,market,open,high,low,close,change,change_pct,volume,turnover,transactions,source,security_type,is_common_stock,is_etf,is_warrant,is_bond_etf,is_leveraged_inverse,is_etn,is_preferred_stock,is_dr,scan_eligible,exclude_reason
2026-02-26,006201,元大富櫃50,otc,31.2,31.65,31.05,31.43,0.23,0.7372,172646,5426090,132,TPEx,etf,false,true,false,false,false,false,false,false,false,security_type=etf;symbol_not_4_digit
2026-02-26,00679B,元大美債20年,otc,27.6,27.6,27.54,27.55,,,27191413,749566666,4743,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2026-02-26,00687B,國泰20年美債,otc,28.95,28.96,28.9,28.93,-0.02,-0.0691,25385086,734630063,3564,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2026-02-26,00687C,國泰20年美債+櫃U,otc,,,,,,,0,0,0,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit;invalid_close;invalid_volume;invalid_turnover
2026-02-26,00694B,富邦美債1-3,otc,41.5,41.5,41.39,41.4,-0.1,-0.241,404950,16768419,86,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2026-02-26,00695B,富邦美債7-10,otc,35.79,35.79,35.7,35.7,-0.09,-0.2515,334435,11944806,52,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2026-02-26,00696B,富邦美債20年,otc,30.02,30.05,29.98,30.0,-0.02,-0.0666,3908858,117329812,376,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2026-02-26,00697B,元大美債7-10,otc,36.36,36.37,36.31,36.32,-0.04,-0.11,616680,22403987,266,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2026-02-26,00719B,元大美債1-3,otc,30.96,30.97,30.86,30.88,-0.07,-0.2262,3135643,96891349,1102,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2026-02-26,00720B,元大投資級公司債,otc,33.7,33.72,33.63,33.65,-0.05,-0.1484,6422720,216284092,1509,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2026-02-26,00722B,群益投資級電信債,otc,36.89,36.98,36.88,36.9,-0.03,-0.0812,9027092,333259797,419,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2026-02-26,00723B,群益投資級科技債,otc,31.47,31.52,31.46,31.47,-0.01,-0.0318,127027,3997252,13,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2026-02-26,00724B,群益投資級金融債,otc,34.65,34.65,34.55,34.56,-0.09,-0.2597,6895591,238477239,323,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
2026-02-26,00725B,國泰投資級公司債,otc,35.7,35.71,35.63,35.67,-0.03,-0.084,6705878,239236675,1159,TPEx,bond_etf,false,true,true,true,false,false,false,false,false,security_type=bond_etf;symbol_not_4_digit
