date,symbol,name,market,foreign_buy,foreign_sell,foreign_net_buy,investment_trust_buy,investment_trust_sell,investment_trust_net_buy,dealer_buy,dealer_sell,dealer_net_buy,institutional_net_buy,source
2025-07-31,0050,元大台灣50,listed,26625948,5508043,21117905,0,0,0,18222773,5717723,12505050,33622955,TWSE
2025-07-31,00715L,期街口布蘭特正2,listed,5000,451000,-446000,0,0,0,34252316,3987603,30264713,29818713,TWSE
2025-07-31,2317,鴻海,listed,52609084,26249759,26359325,189000,950629,-761629,2358361,1029617,1328744,26926440,TWSE
2025-07-31,2382,廣達,listed,34772443,9790811,24981632,1456000,1693588,-237588,1065520,319602,745918,25489962,TWSE
2025-07-31,009802,富邦旗艦50,listed,3905000,316200,3588800,0,0,0,18638164,1609698,17028466,20617266,TWSE
2025-07-31,00680L,元大美債20正2,listed,755000,310000,445000,0,0,0,20321991,2358748,17963243,18408243,TWSE
2025-07-31,3231,緯創,listed,27463096,11490247,15972849,3296000,2962158,333842,1536825,238000,1298825,17605516,TWSE
2025-07-31,00940,元大台灣價值高息,listed,3585000,2013000,1572000,0,0,0,14407000,2490910,11916090,13488090,TWSE
2025-07-31,00918,大華優利高填息30,listed,1370000,296000,1074000,0,0,0,12602877,439000,12163877,13237877,TWSE
2025-07-31,1303,南亞,listed,57177753,57030376,147377,4271000,308000,3963000,13832505,5363496,8469009,12579386,TWSE
2025-07-31,009801,中信美國創新科技,listed,7771000,78000,7693000,0,0,0,6981327,3089000,3892327,11585327,TWSE
2025-07-31,006208,富邦台50,listed,4066159,99170,3966989,0,0,0,8199877,1579000,6620877,10587866,TWSE
2025-07-31,00688L,國泰20年美債正2,listed,268000,155000,113000,0,0,0,10378164,800636,9577528,9690528,TWSE
2025-07-31,2330,台積電,listed,24314236,15274589,9039647,203000,1495952,-1292952,2085197,473361,1611836,9358531,TWSE
2025-07-31,0056,元大高股息,listed,12038304,3858337,8179967,125000,0,125000,1376000,434774,941226,9246193,TWSE
2025-07-31,4916,事欣科,listed,16357100,6762100,9595000,0,0,0,28447,499155,-470708,9124292,TWSE
2025-07-31,00922,國泰台灣領袖50,listed,3862500,212000,3650500,0,0,0,6375464,2625337,3750127,7400627,TWSE
2025-07-31,032178,緯穎群益4B購01,listed,0,0,0,0,0,0,7123000,55000,7068000,7068000,TWSE
2025-07-31,2449,京元電子,listed,9609405,6345062,3264343,1613000,39073,1573927,2294015,75395,2218620,7056890,TWSE
2025-07-31,00945B,凱基美國非投等債,listed,8846080,101000,8745080,0,0,0,6614750,8654220,-2039470,6705610,TWSE
2025-07-31,00881,國泰台灣科技龍頭,listed,2221000,158700,2062300,0,0,0,6522322,2114814,4407508,6469808,TWSE
2025-07-31,2801,彰銀,listed,36104693,30394312,5710381,6000,36529,-30529,449000,140000,309000,5988852,TWSE
2025-07-31,00830,國泰費城半導體,listed,2766315,116064,2650251,0,0,0,4767445,1489000,3278445,5928696,TWSE
2025-07-31,00929,復華台灣科技優息,listed,143634,1881100,-1737466,0,0,0,9206169,1670302,7535867,5798401,TWSE
2025-07-31,00905,FT臺灣Smart,listed,171000,56060,114940,0,0,0,4951802,1000,4950802,5065742,TWSE
2025-07-31,2316,楠梓電,listed,9426107,4568003,4858104,0,0,0,932492,762667,169825,5027929,TWSE
2025-07-31,00642U,期元大S&P石油,listed,15000,1081,13919,0,0,0,4764640,0,4764640,4778559,TWSE
2025-07-31,2356,英業達,listed,12542842,10601216,1941626,2202000,88000,2114000,452014,221000,231014,4286640,TWSE
2025-07-31,00934,中信成長高股息,listed,1019000,195000,824000,0,0,0,5059920,1603183,3456737,4280737,TWSE
2025-07-31,076193,台股增中信61購01,listed,0,0,0,0,0,0,3999000,20000,3979000,3979000,TWSE
2025-07-31,8021,尖點,listed,10217000,6394000,3823000,2000,0,2000,388658,329186,59472,3884472,TWSE
2025-07-31,054216,國巨富邦59購02,listed,0,0,0,0,0,0,4737000,1027000,3710000,3710000,TWSE
2025-07-31,3017,奇鋐,listed,5035415,1747547,3287868,207000,55000,152000,434684,167643,267041,3706909,TWSE
2025-07-31,3715,定穎投控,listed,11143700,6794100,4349600,0,0,0,483285,1206619,-723334,3626266,TWSE
2025-07-31,00757,統一FANG+,listed,527121,34150,492971,0,0,0,2979105,250000,2729105,3222076,TWSE
2025-07-31,00915,凱基優選高股息30,listed,366120,22000,344120,0,0,0,4196000,1336981,2859019,3203139,TWSE
2025-07-31,00923,群益台ESG低碳50,listed,410010,2000,408010,0,0,0,3580214,790000,2790214,3198224,TWSE
2025-07-31,00926,凱基全球菁英55,listed,150,0,150,0,0,0,3505898,316000,3189898,3190048,TWSE
2025-07-31,00952,凱基台灣AI50,listed,795000,39000,756000,0,0,0,4306414,1959088,2347326,3103326,TWSE
2025-07-31,009800,中信NASDAQ,listed,630000,101000,529000,0,0,0,3491617,940000,2551617,3080617,TWSE
2025-07-31,00935,野村臺灣新科技50,listed,285050,13100,271950,0,0,0,3068997,269000,2799997,3071947,TWSE
2025-07-31,00983A,主動中信ARK創新,listed,1636000,304000,1332000,0,0,0,5462886,3968246,1494640,2826640,TWSE
2025-07-31,00893,國泰智能電動車,listed,2245000,123200,2121800,0,0,0,1817114,1130000,687114,2808914,TWSE
2025-07-31,051699,臺股指富邦4C購01,listed,0,0,0,0,0,0,3262000,501000,2761000,2761000,TWSE
2025-07-31,1802,台玻,listed,34872005,36905300,-2033295,195000,0,195000,8127674,3557156,4570518,2732223,TWSE
2025-07-31,00675L,富邦臺灣加權正2,listed,43000,628450,-585450,0,0,0,4112539,814952,3297587,2712137,TWSE
2025-07-31,3535,晶彩科,listed,3887000,1180000,2707000,0,0,0,1000,46278,-45278,2661722,TWSE
2025-07-31,00924,復華S&P500成長,listed,1555200,46625,1508575,0,0,0,1661525,544000,1117525,2626100,TWSE
2025-07-31,00692,富邦公司治理,listed,169025,1000,168025,0,0,0,2576122,152000,2424122,2592147,TWSE
2025-07-31,2354,鴻準,listed,3886040,1424000,2462040,0,10000,-10000,235241,109727,125514,2577554,TWSE
2025-07-31,2374,佳能,listed,4554000,2163000,2391000,0,0,0,216928,30614,186314,2577314,TWSE
2025-07-31,8046,南電,listed,4009591,2236000,1773591,594000,56000,538000,546285,303328,242957,2554548,TWSE
2025-07-31,086726,臺指反元大55購01,listed,0,0,0,0,0,0,2495000,0,2495000,2495000,TWSE
2025-07-31,00927,群益半導體收益,listed,323000,2000,321000,0,0,0,2891974,767126,2124848,2445848,TWSE
2025-07-31,00674R,期元大S&P黃金反1,listed,0,0,0,0,0,0,2375905,87000,2288905,2288905,TWSE
