date,time,symbol,name,market,title,category,summary,url,source
2026-09-09,07:00,6696,仁新*,,公告本公司股票面額由「新台幣10元」變更為「新台幣1元」， 公告期間：115年8月5日至115年11月4日。,其他,,,MOPSOV:t05st01
2026-09-09,07:00,6949,沛爾生醫*-創,,公告本公司股票面額由「新台幣10元」變更為「新台幣0.5元」， 公告期間：115年08月06日至115年11月05日。,其他,,,MOPSOV:t05st01
2026-09-09,07:00,4747,強生*,,公告本公司股票面額由「新台幣10元」變更為「新台幣5元」 公告期間：115年7月22日至115年10月21日,其他,,,MOPSOV:t05st01
2026-09-09,07:00,5904,寶雅*,,公告本公司股票面額變更由「新台幣10元」變更為「新台幣1元」 公告期間：115年7月2日至115年10月1日,其他,,,MOPSOV:t05st01
2026-09-09,07:00,3708,上緯投控,,公告本公司名稱由「上緯國際投資控股股份有限公司」更名為 「上緯國際控股股份有限公司」，公告期間：115年6月11日至 115年9月10日。,其他,,,MOPSOV:t05st01
2026-09-09,07:00,4530,天意能創,,公告本公司名稱由「宏易創新國際股份有限公司」 更名為「天意能創股份有限公司」， 公告期間：115年7月09日至115年10月08日。,其他,,,MOPSOV:t05st01
2026-09-09,07:00,2072,世紀風電,,公告本公司名稱由「世紀離岸風電設備股份有限公司」更名 為「世紀能源設備股份有限公司」，公告期間：115年8月26日至 115年11月25日。,其他,,,MOPSOV:t05st01
2026-09-09,07:00,8472,納維康,,公告本公司名稱由「夠麻吉股份有限公司」更名為 「納維康生技股份有限公司」，公告期間：115年6月29日 至115年9月28日,其他,,,MOPSOV:t05st01
2026-09-09,07:00,1721,國慶科技,,公告本公司名稱由「三晃股份有限公司」更名為 「國慶科技股份有限公司」 ，公告期間：115年07月01日至115年9月30日。,其他,,,MOPSOV:t05st01
2026-09-09,09:08,2889,國票金,,代子公司國票綜合證券公告 114年度股東會年報補充揭露(更正事實發生日),其他,,,MOPSOV:t05st01
2026-09-09,09:17,000708,石橋,,增補114年年報揭露事項。,其他,,,MOPSOV:t05st01
2026-09-09,09:23,6139,亞翔,,代子公司亞翔系統集成科技(蘇州)股份有限公司 公告決議2026年度中期對2025年度剩餘可分配利潤配發基準日,其他,,,MOPSOV:t05st01
2026-09-09,10:23,6917,竟天,,澄清媒體報導,其他,,,MOPSOV:t05st01
2026-09-09,12:26,000560,永興,,增補114年年報揭露事項,其他,,,MOPSOV:t05st01
2026-09-09,13:33,000546,寶盛,,公告本公司更新114年度股東會年報部分內容（股東會後修訂本 ）詳如說明，請查照。,其他,,,MOPSOV:t05st01
2026-09-09,13:35,6894,衛司特,,公告本公司董事會決議通過取得天瑛股份有限公司普通股,董事會,,,MOPSOV:t05st01
2026-09-09,13:41,2033,佳大,,公告董事會決議取得不動產。,董事會,,,MOPSOV:t05st01
2026-09-09,13:48,5701,劍湖山,,公告本公司115年08月份銀行融資額度使用情形 及未來三個月之現金收支及資金調度狀況。,其他,,,MOPSOV:t05st01
2026-09-09,13:59,1268,漢來美食,,本公司受邀參加由凱基證券舉辦之線上法人說明會,其他,,,MOPSOV:t05st01
2026-09-09,14:00,6005,群益證,,公告本公司召開法人說明會相關資訊,其他,,,MOPSOV:t05st01
2026-09-09,14:02,4991,環宇-KY,,本公司受邀參加UBS證券舉辦之UBS Taiwan Summit 2026,其他,,,MOPSOV:t05st01
2026-09-09,14:03,3105,穩懋,,公告本公司受邀參加瑞銀證券主辦之「UBS Taiwan Summit 2026」,其他,,,MOPSOV:t05st01
2026-09-09,14:03,6830,汎銓,,公告本公司訂定115年現金增資認股基準日等相關事宜 (補充公告發行價格),增資,,,MOPSOV:t05st01
2026-09-09,14:07,2236,百達-KY,,本公司受邀參加兆豐證券舉辦之法人說明會,其他,,,MOPSOV:t05st01
2026-09-09,14:13,6669,緯穎,,本公司受邀參加UBS Securities舉辦之UBS Taiwan Summit 2026,其他,,,MOPSOV:t05st01
2026-09-09,14:20,6271,同欣電,,公告民國115年度8月份本公司合併營收淨額,營收,,,MOPSOV:t05st01
2026-09-09,14:22,6136,富爾特,,公告本公司召開法人說明會相關資訊,其他,,,MOPSOV:t05st01
2026-09-09,14:25,1503,士電,,公告本公司召開115年度法人說明會,其他,,,MOPSOV:t05st01
2026-09-09,14:26,2891,中信金,,本公司代子公司中國信託綜合證券(股)公司公告修正 114年度股東會年報部分內容,其他,,,MOPSOV:t05st01
2026-09-09,14:27,8080,泰霖,,公告本公司未來三個月現金收支狀況,其他,,,MOPSOV:t05st01
2026-09-09,14:33,3447,展達,,公告本公司受邀參加元大證券舉辦之法人說明會,其他,,,MOPSOV:t05st01
2026-09-09,14:40,2221,大甲,,公告本公司國內第一次無擔保轉換公司債收足債款,其他,,,MOPSOV:t05st01
2026-09-09,14:43,6472,保瑞,,本公司受邀參加高盛證券舉辦之海外法人說明會,其他,,,MOPSOV:t05st01
2026-09-09,14:44,4105,東洋,,本公司受邀參加國泰證券舉辦之線上法人說明會,其他,,,MOPSOV:t05st01
