date,time,symbol,name,market,title,category,summary,url,source
2026-09-17,00:56,7786,東方風能,,本公司董事會決議建造運維支援船,董事會,,,MOPSOV:t05st01
2026-09-17,07:00,6696,仁新*,,公告本公司股票面額由「新台幣10元」變更為「新台幣1元」， 公告期間：115年8月5日至115年11月4日。,其他,,,MOPSOV:t05st01
2026-09-17,07:00,4530,天意能創,,公告本公司名稱由「宏易創新國際股份有限公司」 更名為「天意能創股份有限公司」， 公告期間：115年7月09日至115年10月08日。,其他,,,MOPSOV:t05st01
2026-09-17,07:00,2072,世紀風電,,公告本公司名稱由「世紀離岸風電設備股份有限公司」更名 為「世紀能源設備股份有限公司」，公告期間：115年8月26日至 115年11月25日。,其他,,,MOPSOV:t05st01
2026-09-17,07:00,6949,沛爾生醫*-創,,公告本公司股票面額由「新台幣10元」變更為「新台幣0.5元」， 公告期間：115年08月06日至115年11月05日。,其他,,,MOPSOV:t05st01
2026-09-17,07:00,8472,納維康,,公告本公司名稱由「夠麻吉股份有限公司」更名為 「納維康生技股份有限公司」，公告期間：115年6月29日 至115年9月28日,其他,,,MOPSOV:t05st01
2026-09-17,07:00,1721,國慶科技,,公告本公司名稱由「三晃股份有限公司」更名為 「國慶科技股份有限公司」 ，公告期間：115年07月01日至115年9月30日。,其他,,,MOPSOV:t05st01
2026-09-17,07:00,4747,強生*,,公告本公司股票面額由「新台幣10元」變更為「新台幣5元」 公告期間：115年7月22日至115年10月21日,其他,,,MOPSOV:t05st01
2026-09-17,07:00,5904,寶雅*,,公告本公司股票面額變更由「新台幣10元」變更為「新台幣1元」 公告期間：115年7月2日至115年10月1日,其他,,,MOPSOV:t05st01
2026-09-17,09:29,7826,極風雲創,,公告本公司115年第一次臨時股東會重要決議事項,其他,,,MOPSOV:t05st01
2026-09-17,09:38,8140,利翔航太,,本公司法人董事改派代表人,其他,,,MOPSOV:t05st01
2026-09-17,11:18,1528,恩德,,澄清媒體報導,其他,,,MOPSOV:t05st01
2026-09-17,11:51,6618,永虹先進,,依證券商營業處所買賣興櫃股票審查準則第40條第1項第3款 及第2項規定，自115年10月1日起終止本公司股票在證券商營業處 所買賣,其他,,,MOPSOV:t05st01
2026-09-17,13:00,6225,天瀚,,公告本公司115年現金增資收足股款暨增資基準日,增資,,,MOPSOV:t05st01
2026-09-17,13:36,4557,永新-KY,,更正公告本公司召開法說會地點,法說會,,,MOPSOV:t05st01
2026-09-17,13:41,3016,嘉晶,,本公司115年度現金增資收足股款暨增資基準日,增資,,,MOPSOV:t05st01
2026-09-17,13:50,6672,騰輝電子-KY,,代重要子公司騰輝電子(蘇州)有限公司公告向關係人取得不動產使用權資產,其他,,,MOPSOV:t05st01
2026-09-17,13:51,6672,騰輝電子-KY,,代重要子公司騰輝電子(蘇州)有限公司公告進行建築物改良及取得設備,其他,,,MOPSOV:t05st01
2026-09-17,13:53,6561,是方,,公告本公司董事會決議召開115年第1次股東臨時會,董事會,,,MOPSOV:t05st01
2026-09-17,13:59,3296,勝德,,更正本公司資金貸與資訊揭露明細表,其他,,,MOPSOV:t05st01
2026-09-17,14:01,2347,聯強,,代子公司PEER DEVELOPMENTS LTD.公告董事會決定處分CONCENTRIX CORP.股票,董事會,,,MOPSOV:t05st01
2026-09-17,14:01,1432,大魯閣,,本公司審計委員會及董事會決議通過 資金貸與關係企業-TAROKO US CORPORATION,董事會,,,MOPSOV:t05st01
2026-09-17,14:02,1432,大魯閣,,本公司為子公司-株式會社TAROKO背書保證公告,其他,,,MOPSOV:t05st01
2026-09-17,14:02,6235,華孚,,本公司受邀參加元大證券舉辦之線上法人說明會,其他,,,MOPSOV:t05st01
2026-09-17,14:02,1432,大魯閣,,公告本公司董事會決議調整對子公司大魯閣好好育樂 股份有限公司之背書保證額度,董事會,,,MOPSOV:t05st01
2026-09-17,14:04,1460,宏遠,,本公司依第一項第四款：新增背書保證金額達新臺幣三千萬元 以上且達該公開發行公司最近期財務報表淨值百分之五以上者,其他,,,MOPSOV:t05st01
2026-09-17,14:06,2637,慧洋-KY,,"本集團新船40,000噸 MV Paiwan Integrity交船加入營運",其他,,,MOPSOV:t05st01
2026-09-17,14:07,7826,極風雲創,,公告本公司董事會決議委任第二屆薪資報酬委員會委員,董事會,,,MOPSOV:t05st01
2026-09-17,14:08,7826,極風雲創,,公告本公司董事會決議委任第一屆審計委員會委員,董事會,,,MOPSOV:t05st01
2026-09-17,14:08,1215,卜蜂,,公告本公司召開法人說明會相關內容,其他,,,MOPSOV:t05st01
2026-09-17,14:08,7746,智安,,公告本公司第七屆第十七次董事會未形成決議暨相關因應措施說明,董事會,,,MOPSOV:t05st01
2026-09-17,14:08,7826,極風雲創,,公告本公司董事會通過經理人晉升案,董事會,,,MOPSOV:t05st01
2026-09-17,14:09,6415,矽力*-KY,,本公司受邀參加 BofA 2026 Asia Pacific Conference,其他,,,MOPSOV:t05st01
2026-09-17,14:09,6415,矽力*-KY,,本公司受邀參加 CITIC CLSA Flagship Investors Forum,其他,,,MOPSOV:t05st01
2026-09-17,14:10,3711,日月光投控,,代子公司矽品精密工業(股)公司公告取得營業用機器設備達十億元,其他,,,MOPSOV:t05st01
2026-09-17,14:11,7826,極風雲創,,公告本公司董事會通過經理人職務調整案,董事會,,,MOPSOV:t05st01
2026-09-17,14:11,3008,大立光,,公告本公司受邀參加CITIC CLSA證券舉辦之法人說明會,其他,,,MOPSOV:t05st01
2026-09-17,14:20,7826,極風雲創,,公告本公司董事會決議更換會計師事務所及簽證會計師,董事會,,,MOPSOV:t05st01
2026-09-17,14:28,4711,永純,,本公司受邀參加元大證券舉辦之線上法人說明會。,其他,,,MOPSOV:t05st01
2026-09-17,14:37,2801,彰銀,,公告授信資產之轉讓,其他,,,MOPSOV:t05st01
2026-09-17,14:38,4716,大立,,公告本公司更換會計師事務所及簽證會計師,其他,,,MOPSOV:t05st01
2026-09-17,14:41,3264,欣銓,,本公司取得機器設備公告,其他,,,MOPSOV:t05st01
2026-09-17,14:50,2455,全新,,公告全新股份有限公司國內第二次無擔保轉換公司債(簡稱：全新二，代碼：24552)發行公司行使債券贖回權暨訂於115年11月18日終止櫃檯買賣等相關事宜。,其他,,,MOPSOV:t05st01
2026-09-17,14:50,2455,全新,,公告全新股份有限公司國內第三次無擔保轉換公司債(簡稱：全新三，代碼：24553)發行公司行使債券贖回權暨訂於115年11月18日終止櫃檯買賣等相關事宜。,其他,,,MOPSOV:t05st01
2026-09-17,14:51,6129,普誠,,公告本公司115年現金增資認股基準日等相關事宜,增資,,,MOPSOV:t05st01
2026-09-17,14:52,2449,京元電子,,(更新)本公司公告以租地委建方式興建銅鑼廠四期廠房,其他,,,MOPSOV:t05st01
2026-09-17,14:53,2449,京元電子,,本公司對子公司背書保證依資金貸與及背書保證處理準則 第二十五條第一項第四款規定辦理公告,其他,,,MOPSOV:t05st01
2026-09-17,14:58,2421,建準,,代子公司建準國際有限公司公告轉投資之北海立準電子有限公司處分同一理財商品 累積金額達新台幣三億元,其他,,,MOPSOV:t05st01
2026-09-17,14:59,6785,昱展新藥,,公告本公司收到「NALTREXONE INJECTABLE SUSTAINED RELEASE FORMULATION」馬來西亞專利核准通知書。,其他,,,MOPSOV:t05st01
2026-09-17,15:04,3006,晶豪科,,(更正115/08/25公告)代子公司誠風投資（股）公司公告取得有價證券,其他,,,MOPSOV:t05st01
2026-09-17,15:05,8045,達運光電,,本公司受邀參加康和證券舉辦之法人說明會,其他,,,MOPSOV:t05st01
2026-09-17,15:05,3006,晶豪科,,(更正115/09/01公告)代子公司誠風投資（股）公司公告取得有價證券,其他,,,MOPSOV:t05st01
2026-09-17,15:06,3006,晶豪科,,(更正115/09/04公告)代子公司誠風投資（股）公司公告取得有價證券,其他,,,MOPSOV:t05st01
2026-09-17,15:06,3006,晶豪科,,(更正115/09/07公告)代子公司誠風投資（股）公司公告取得有價證券,其他,,,MOPSOV:t05st01
2026-09-17,15:08,7710,東擎科技,,本公司將於115年9月23日召開上市前業績發表會,其他,,,MOPSOV:t05st01
2026-09-17,15:19,6691,洋基工程,,公告本公司受邀參加富邦綜合證券舉辦之法人說明會,其他,,,MOPSOV:t05st01
2026-09-17,15:19,6552,易華電,,公告本公司董事會授權董事長與大陸公司簽訂 超薄精密柔性薄膜封裝基板（COF）產線合作備忘錄,董事會,,,MOPSOV:t05st01
2026-09-17,15:21,8458,影一,,公告本公司內部稽核主管異動,其他,,,MOPSOV:t05st01
2026-09-17,15:38,3008,大立光,,公告本公司取得不動產相關訊息,其他,,,MOPSOV:t05st01
2026-09-17,15:39,7607,通用幹細胞*,,公告本公司發言人任命案。,其他,,,MOPSOV:t05st01
2026-09-17,15:41,1419,新紡,,公告本公司取得私募基金,其他,,,MOPSOV:t05st01
2026-09-17,15:46,4766,南寶,,本公司董事會決議召開115年第一次股東臨時會相關事宜,董事會,,,MOPSOV:t05st01
2026-09-17,15:48,2611,志信,,代重要子公司新海運輸倉儲(股)公司公告決議除息基準日,其他,,,MOPSOV:t05st01
2026-09-17,15:49,3718,中光電投控,,本公司及子公司依公開發行公司資金貸與及背書保證處理準則 第二十二條第一項第一款公告,其他,,,MOPSOV:t05st01
2026-09-17,15:49,3718,中光電投控,,本公司之子公司依公開發行公司資金貸與及背書保證處理準則 第二十二條第一項第二款及第三款公告,其他,,,MOPSOV:t05st01
2026-09-17,15:53,6715,嘉基,,公告本公司115年度現金增資發行新股已依中國證監會發布 之「境內企業境外發行證券和上市管理試行辦法」進行備案,增資,,,MOPSOV:t05st01
2026-09-17,15:54,4163,鐿鈦,,公告本公司註銷收回限制員工權利新股辦理變更登記完成,其他,,,MOPSOV:t05st01
2026-09-17,15:56,7812,稜研科技*,,本公司股票初次創新板上市前現金增資員工認購股款催繳事宜,增資,,,MOPSOV:t05st01
2026-09-17,15:57,4164,承業醫,,代重要子公司富康公告董事會通過發行員工認股權,董事會,,,MOPSOV:t05st01
2026-09-17,16:00,7607,通用幹細胞*,,公告本公司董事會決議召開115年第二次股東臨時會,董事會,,,MOPSOV:t05st01
