date,time,symbol,name,market,title,category,summary,url,source
2026-09-11,07:00,6696,仁新*,,公告本公司股票面額由「新台幣10元」變更為「新台幣1元」， 公告期間：115年8月5日至115年11月4日。,其他,,,MOPSOV:t05st01
2026-09-11,07:00,4530,天意能創,,公告本公司名稱由「宏易創新國際股份有限公司」 更名為「天意能創股份有限公司」， 公告期間：115年7月09日至115年10月08日。,其他,,,MOPSOV:t05st01
2026-09-11,07:00,2072,世紀風電,,公告本公司名稱由「世紀離岸風電設備股份有限公司」更名 為「世紀能源設備股份有限公司」，公告期間：115年8月26日至 115年11月25日。,其他,,,MOPSOV:t05st01
2026-09-11,07:00,6949,沛爾生醫*-創,,公告本公司股票面額由「新台幣10元」變更為「新台幣0.5元」， 公告期間：115年08月06日至115年11月05日。,其他,,,MOPSOV:t05st01
2026-09-11,07:00,8472,納維康,,公告本公司名稱由「夠麻吉股份有限公司」更名為 「納維康生技股份有限公司」，公告期間：115年6月29日 至115年9月28日,其他,,,MOPSOV:t05st01
2026-09-11,07:00,1721,國慶科技,,公告本公司名稱由「三晃股份有限公司」更名為 「國慶科技股份有限公司」 ，公告期間：115年07月01日至115年9月30日。,其他,,,MOPSOV:t05st01
2026-09-11,07:00,4747,強生*,,公告本公司股票面額由「新台幣10元」變更為「新台幣5元」 公告期間：115年7月22日至115年10月21日,其他,,,MOPSOV:t05st01
2026-09-11,07:00,5904,寶雅*,,公告本公司股票面額變更由「新台幣10元」變更為「新台幣1元」 公告期間：115年7月2日至115年10月1日,其他,,,MOPSOV:t05st01
2026-09-11,09:35,4712,福格創新,,公告本公司法人董事改派代表人,其他,,,MOPSOV:t05st01
2026-09-11,09:52,3441,聯一光電,,澄清經濟日報(Economic Daily News)2026年9月11日報導,其他,,,MOPSOV:t05st01
2026-09-11,10:24,7864,聖洋,,公告本公司會計主管異動,其他,,,MOPSOV:t05st01
2026-09-11,10:43,7906,燁鋒,,本公司會計主管異動,其他,,,MOPSOV:t05st01
2026-09-11,13:37,6143,振曜,,本公司受群益金⿍證券邀請參加法人說明會,其他,,,MOPSOV:t05st01
2026-09-11,13:51,4966,譜瑞-KY,,公告本公司受邀參加瑞銀證券舉辦之Taiwan Summit 2026,其他,,,MOPSOV:t05st01
2026-09-11,13:58,2385,群光,,公告本公司參加群益證券舉辦之3Q26投資論壇，會中向投資人說明本公司業務概況及未來前景,其他,,,MOPSOV:t05st01
2026-09-11,13:59,3711,日月光投控,,代子公司矽品精密工業(股)公司公告取得廠務工程,其他,,,MOPSOV:t05st01
