date,symbol,name,market,margin_buy,margin_sell,margin_balance,margin_change,short_sell,short_cover,short_balance,short_change,offsetting,source
2025-07-11,00679B,元大美債20年,otc,141,503,22275,-362,110,1,158,109,0,TPEx
2025-07-11,00687B,國泰20年美債,otc,217,289,29468,-86,0,3,805,-3,3,TPEx
2025-07-11,00694B,富邦美債1-3,otc,0,0,0,0,0,0,0,0,0,TPEx
2025-07-11,00695B,富邦美債7-10,otc,0,0,5,0,0,0,0,0,0,TPEx
2025-07-11,00696B,富邦美債20年,otc,1,0,399,1,0,0,0,0,0,TPEx
2025-07-11,00697B,元大美債7-10,otc,2,0,40,2,0,0,0,0,0,TPEx
2025-07-11,00719B,元大美債1-3,otc,0,0,277,0,0,0,0,0,0,TPEx
2025-07-11,00720B,元大投資級公司債,otc,0,20,4388,-42,0,0,0,0,0,TPEx
2025-07-11,00722B,群益投資級電信債,otc,0,0,170,0,0,0,0,0,0,TPEx
2025-07-11,00723B,群益投資級科技債,otc,0,0,103,0,0,0,0,0,0,TPEx
2025-07-11,00724B,群益投資級金融債,otc,0,0,41,0,0,0,0,0,0,TPEx
2025-07-11,00725B,國泰投資級公司債,otc,0,1,1341,-1,0,0,0,0,0,TPEx
2025-07-11,00726B,國泰新興投等債,otc,0,0,0,0,0,0,0,0,0,TPEx
2025-07-11,00727B,國泰優選非投等債,otc,0,0,1,0,0,0,0,0,0,TPEx
2025-07-11,00734B,台新JPM新興債,otc,0,0,4,0,0,0,0,0,0,TPEx
2025-07-11,00740B,富邦全球投等債,otc,0,12,150,-12,0,0,0,0,0,TPEx
2025-07-11,00741B,富邦全球非投等債,otc,0,0,11,0,0,0,0,0,0,TPEx
2025-07-11,00746B,富邦A級公司債,otc,0,0,1,0,0,0,0,0,0,TPEx
2025-07-11,00749B,凱基新興債10+,otc,0,0,0,0,0,0,0,0,0,TPEx
2025-07-11,00750B,凱基科技債10+,otc,0,0,0,0,0,0,0,0,0,TPEx
2025-07-11,00751B,元大AAA至A公司債,otc,0,0,7120,0,0,0,0,0,0,TPEx
2025-07-11,00754B,群益AAA-AA公司債,otc,0,0,0,0,0,0,0,0,0,TPEx
2025-07-11,00755B,群益投資級公用債,otc,0,0,0,0,0,0,0,0,0,TPEx
2025-07-11,00756B,群益投等新興公債,otc,0,0,27,0,0,0,0,0,0,TPEx
2025-07-11,00758B,復華能源債,otc,0,0,0,0,0,0,0,0,0,TPEx
2025-07-11,00759B,復華製藥債,otc,0,0,0,0,0,0,0,0,0,TPEx
2025-07-11,00760B,復華新興企業債,otc,0,0,3,0,0,0,0,0,0,TPEx
2025-07-11,00761B,國泰A級公司債,otc,0,0,82,0,0,0,0,0,0,TPEx
2025-07-11,00764B,群益25年美債,otc,18,2,839,16,0,0,0,0,0,TPEx
