date,symbol,name,market,margin_buy,margin_sell,margin_balance,margin_change,short_sell,short_cover,short_balance,short_change,offsetting,source
2025-07-16,00679B,元大美債20年,otc,63,107,21956,-44,0,0,48,0,96,TPEx
2025-07-16,00687B,國泰20年美債,otc,284,42,30206,207,0,10,777,-10,17,TPEx
2025-07-16,00694B,富邦美債1-3,otc,0,0,0,0,0,0,0,0,0,TPEx
2025-07-16,00695B,富邦美債7-10,otc,0,0,5,0,0,0,0,0,0,TPEx
2025-07-16,00696B,富邦美債20年,otc,5,0,434,5,0,0,0,0,0,TPEx
2025-07-16,00697B,元大美債7-10,otc,0,0,40,0,0,0,0,0,0,TPEx
2025-07-16,00719B,元大美債1-3,otc,96,4,277,92,0,0,0,0,0,TPEx
2025-07-16,00720B,元大投資級公司債,otc,33,5,4461,28,0,0,0,0,0,TPEx
2025-07-16,00722B,群益投資級電信債,otc,0,0,170,0,0,0,0,0,0,TPEx
2025-07-16,00723B,群益投資級科技債,otc,0,0,103,0,0,0,0,0,0,TPEx
2025-07-16,00724B,群益投資級金融債,otc,0,0,43,0,0,0,0,0,0,TPEx
2025-07-16,00725B,國泰投資級公司債,otc,5,7,1783,-2,0,0,0,0,0,TPEx
2025-07-16,00726B,國泰新興投等債,otc,1,0,1,1,0,0,0,0,0,TPEx
2025-07-16,00727B,國泰優選非投等債,otc,0,0,1,0,0,0,0,0,0,TPEx
2025-07-16,00734B,台新JPM新興債,otc,0,0,4,0,0,0,0,0,0,TPEx
2025-07-16,00740B,富邦全球投等債,otc,0,0,150,0,0,0,0,0,0,TPEx
2025-07-16,00741B,富邦全球非投等債,otc,0,0,11,0,0,0,0,0,0,TPEx
2025-07-16,00746B,富邦A級公司債,otc,0,0,1,0,0,0,0,0,0,TPEx
2025-07-16,00749B,凱基新興債10+,otc,0,0,0,0,0,0,0,0,0,TPEx
2025-07-16,00750B,凱基科技債10+,otc,0,0,0,0,0,0,0,0,0,TPEx
2025-07-16,00751B,元大AAA至A公司債,otc,16,2,7155,14,0,0,0,0,0,TPEx
