date,symbol,name,market,foreign_buy,foreign_sell,foreign_net_buy,investment_trust_buy,investment_trust_sell,investment_trust_net_buy,dealer_buy,dealer_sell,dealer_net_buy,institutional_net_buy,source
2026-08-11,006201,元大富櫃50,otc,11022,23000,-11978,35000,0,35000,241520,154426,87094,110116,TPEx
2026-08-11,00679B,元大美債20年,otc,147291,2333000,-2185709,0,0,0,3060000,8003821,-4943821,-7129530,TPEx
2026-08-11,00687B,國泰20年美債,otc,109,1802000,-1801891,0,0,0,5835000,3764265,2070735,268844,TPEx
2026-08-11,00687C,國泰20年美債+櫃U,otc,0,0,0,0,0,0,25000,25000,0,0,TPEx
2026-08-11,00694B,富邦美債1-3,otc,0,109000,-109000,0,0,0,263000,380894,-117894,-226894,TPEx
2026-08-11,00695B,富邦美債7-10,otc,0,163000,-163000,0,0,0,449001,295213,153788,-9212,TPEx
2026-08-11,00696B,富邦美債20年,otc,0,212000,-212000,0,0,0,1356000,1198803,157197,-54803,TPEx
2026-08-11,00697B,元大美債7-10,otc,0,0,0,0,0,0,70000,193935,-123935,-123935,TPEx
2026-08-11,00719B,元大美債1-3,otc,8050,526000,-517950,0,0,0,251000,124572,126428,-391522,TPEx
2026-08-11,00720B,元大投資級公司債,otc,243161,2194000,-1950839,0,0,0,1268000,1269679,-1679,-1952518,TPEx
2026-08-11,00722B,群益投資級電信債,otc,0,956000,-956000,0,0,0,3383000,3166506,216494,-739506,TPEx
2026-08-11,00723B,群益投資級科技債,otc,0,0,0,0,0,0,100564,255852,-155288,-155288,TPEx
2026-08-11,00724B,群益投資級金融債,otc,58000,30000,28000,0,0,0,3711052,3852350,-141298,-113298,TPEx
2026-08-11,00725B,國泰投資級公司債,otc,30000,921000,-891000,0,0,0,1062000,1219476,-157476,-1048476,TPEx
2026-08-11,00726B,國泰新興投等債,otc,3000,9000,-6000,0,0,0,130538,152006,-21468,-27468,TPEx
2026-08-11,00727B,國泰優選非投等債,otc,0,0,0,0,0,0,103000,127152,-24152,-24152,TPEx
2026-08-11,00734B,台新JPM新興債,otc,20000,0,20000,0,0,0,0,21000,-21000,-1000,TPEx
2026-08-11,00740B,富邦全球投等債,otc,13000,391000,-378000,0,0,0,1313000,1447425,-134425,-512425,TPEx
2026-08-11,00741B,富邦全球非投等債,otc,0,1000,-1000,0,0,0,100047,100028,19,-981,TPEx
2026-08-11,00746B,富邦A級公司債,otc,0,0,0,0,0,0,406077,411458,-5381,-5381,TPEx
2026-08-11,00749B,凱基新興債10+,otc,0,3000,-3000,0,0,0,100000,100000,0,-3000,TPEx
2026-08-11,00750B,凱基科技債10+,otc,0,0,0,0,0,0,100000,100000,0,0,TPEx
2026-08-11,00751B,元大AAA至A公司債,otc,97050,168000,-70950,0,0,0,26000,2697565,-2671565,-2742515,TPEx
2026-08-11,00754B,群益AAA-AA公司債,otc,0,0,0,0,0,0,100584,119021,-18437,-18437,TPEx
2026-08-11,00755B,群益投資級公用債,otc,0,0,0,0,0,0,100212,121212,-21000,-21000,TPEx
2026-08-11,00756B,群益投等新興公債,otc,0,6000,-6000,0,0,0,133046,140008,-6962,-12962,TPEx
2026-08-11,00758B,復華能源債,otc,0,0,0,0,0,0,100000,100011,-11,-11,TPEx
2026-08-11,00759B,復華製藥債,otc,0,0,0,0,0,0,100000,100034,-34,-34,TPEx
2026-08-11,00760B,復華新興企業債,otc,1000,7000,-6000,0,0,0,100601,100803,-202,-6202,TPEx
2026-08-11,00761B,國泰A級公司債,otc,0,14000,-14000,0,0,0,212000,321393,-109393,-123393,TPEx
2026-08-11,00764B,群益25年美債,otc,0,3000,-3000,0,0,0,5801248,5718463,82785,79785,TPEx
2026-08-11,00768B,復華20年美債,otc,0,219000,-219000,0,0,0,292999,288934,4065,-214935,TPEx
2026-08-11,00772B,中信高評級公司債,otc,35000,1278000,-1243000,0,0,0,336000,482149,-146149,-1389149,TPEx
2026-08-11,00773B,中信優先金融債,otc,0,0,0,0,0,0,753000,868855,-115855,-115855,TPEx
2026-08-11,00777B,凱基AAA至A公司債,otc,0,1000,-1000,0,0,0,100000,100000,0,-1000,TPEx
2026-08-11,00778B,凱基金融債20+,otc,0,0,0,0,0,0,107000,100000,7000,7000,TPEx
2026-08-11,00779B,凱基美債25+,otc,0,0,0,0,0,0,315000,303000,12000,12000,TPEx
2026-08-11,00780B,國泰A級金融債,otc,0,0,0,0,0,0,100000,105000,-5000,-5000,TPEx
2026-08-11,00781B,國泰A級科技債,otc,0,0,0,0,0,0,100000,174712,-74712,-74712,TPEx
2026-08-11,00782B,國泰A級公用債,otc,5000,0,5000,0,0,0,151000,260180,-109180,-104180,TPEx
2026-08-11,00785B,富邦金融投等債,otc,0,20000,-20000,0,0,0,71000,50120,20880,880,TPEx
2026-08-11,00786B,元大10年IG銀行債,otc,0,28000,-28000,0,0,0,150000,123155,26845,-1155,TPEx
2026-08-11,00787B,元大10年IG醫療債,otc,0,1000,-1000,0,0,0,137000,124231,12769,11769,TPEx
2026-08-11,00788B,元大10年IG電能債,otc,0,6000,-6000,0,0,0,2000,135,1865,-4135,TPEx
2026-08-11,00789B,復華公司債A3,otc,0,18000,-18000,0,0,0,117000,100150,16850,-1150,TPEx
2026-08-11,00791B,復華信用債1-5,otc,0,10000,-10000,0,0,0,102799,118844,-16045,-26045,TPEx
2026-08-11,00792B,群益A級公司債,otc,0,500,-500,0,0,0,102000,118200,-16200,-16700,TPEx
2026-08-11,00793B,群益AAA-A醫療債,otc,0,4000,-4000,0,0,0,7000,1216,5784,1784,TPEx
2026-08-11,00795B,中信美國公債20年,otc,59000,1342000,-1283000,0,0,0,2820000,3516853,-696853,-1979853,TPEx
2026-08-11,00799B,國泰A級醫療債,otc,0,2000,-2000,0,0,0,171000,237170,-66170,-68170,TPEx
2026-08-11,00834B,第一金金融債10+,otc,0,4000,-4000,0,0,0,103000,100000,3000,-1000,TPEx
2026-08-11,00836B,永豐10年A公司債,otc,0,47000,-47000,0,0,0,42000,2000,40000,-7000,TPEx
2026-08-11,00840B,凱基IG精選15+,otc,0,0,0,0,0,0,100000,100000,0,0,TPEx
2026-08-11,00841B,凱基AAA-AA公司債,otc,0,0,0,0,0,0,100000,100000,0,0,TPEx
2026-08-11,00842B,台新美元銀行債,otc,0,2000,-2000,0,0,0,0,186577,-186577,-188577,TPEx
2026-08-11,00844B,台新15年IG金融債,otc,0,0,0,0,0,0,80000,80000,0,0,TPEx
2026-08-11,00845B,富邦新興投等債,otc,0,0,0,0,0,0,101000,101000,0,0,TPEx
2026-08-11,00846B,富邦歐洲銀行債,otc,0,0,0,0,0,0,101011,106000,-4989,-4989,TPEx
2026-08-11,00847B,中信美國市政債,otc,0,1000,-1000,0,0,0,502050,501147,903,-97,TPEx
2026-08-11,00848B,中信新興亞洲債,otc,0,0,0,0,0,0,500000,500001,-1,-1,TPEx
2026-08-11,00849B,中信EM主權債0-5,otc,0,9000,-9000,0,0,0,505094,505468,-374,-9374,TPEx
2026-08-11,00853B,統一美債10年Aa-A,otc,0,70000,-70000,0,0,0,1032077,1003391,28686,-41314,TPEx
2026-08-11,00856B,永豐1-3年美公債,otc,0,0,0,0,0,0,4000,0,4000,4000,TPEx
2026-08-11,00857B,永豐20年美公債,otc,1000,422000,-421000,0,0,0,658000,583909,74091,-346909,TPEx
2026-08-11,00858,永豐美國500大,otc,1000,2025,-1025,0,0,0,142000,3218,138782,137757,TPEx
2026-08-11,00859B,群益0-1年美債,otc,35000,59000,-24000,0,0,0,2542000,2619481,-77481,-101481,TPEx
2026-08-11,00860B,群益1-5Y投資級債,otc,0,0,0,0,0,0,113015,110026,2989,2989,TPEx
2026-08-11,00862B,中信投資級公司債,otc,1000,200000,-199000,0,0,0,682110,500166,181944,-17056,TPEx
2026-08-11,00863B,中信全球電信債,otc,0,0,0,0,0,0,201000,202108,-1108,-1108,TPEx
2026-08-11,00864B,中信美國公債0-1,otc,86000,131000,-45000,0,0,0,325000,480000,-155000,-200000,TPEx
2026-08-11,00867B,台新A-BBB電信債,otc,20000,45000,-25000,0,0,0,20000,20343,-343,-25343,TPEx
2026-08-11,00870B,元大15年EM主權債,otc,0,1000,-1000,0,0,0,1000,0,1000,0,TPEx
2026-08-11,00877,復華中國5G,otc,370000,321000,49000,0,0,0,1692342,901694,790648,839648,TPEx
2026-08-11,00884B,中信低碳新興債,otc,0,0,0,0,0,0,512043,512482,-439,-439,TPEx
2026-08-11,00886,永豐美國科技,otc,0,0,0,0,0,0,20383,20000,383,383,TPEx
2026-08-11,00887,永豐中國科技50大,otc,2321000,353000,1968000,0,0,0,1944850,1528657,416193,2384193,TPEx
2026-08-11,00888,永豐台灣ESG,otc,594032,797000,-202968,0,0,0,1503814,981501,522313,319345,TPEx
2026-08-11,00890B,凱基ESG BBB債15+,otc,0,10000,-10000,0,0,0,111000,100000,11000,1000,TPEx
2026-08-11,00928,中信上櫃ESG 30,otc,126000,121000,5000,0,0,0,765305,862339,-97034,-92034,TPEx
2026-08-11,00931B,統一美債20年,otc,0,413000,-413000,0,0,0,2273000,2597335,-324335,-737335,TPEx
2026-08-11,00933B,國泰10Y+金融債,otc,20050,615000,-594950,0,0,0,106000,9605456,-9499456,-10094406,TPEx
2026-08-11,00937B,群益ESG投等債20+,otc,13000,20215000,-20202000,0,0,0,8015000,46485888,-38470888,-58672888,TPEx
2026-08-11,00942B,台新美A公司債20+,otc,8000,564000,-556000,0,0,0,192000,200655,-8655,-564655,TPEx
2026-08-11,00948B,中信優息投資級債,otc,0,0,0,0,0,0,424000,2184903,-1760903,-1760903,TPEx
2026-08-11,00950B,凱基A級公司債,otc,10000,0,10000,0,0,0,1003000,3395307,-2392307,-2382307,TPEx
2026-08-11,00955,中信日本商社,otc,671000,10679,660321,0,0,0,1412202,129387,1282815,1943136,TPEx
2026-08-11,00957B,兆豐US優選投等債,otc,0,181000,-181000,0,0,0,0,97499,-97499,-278499,TPEx
2026-08-11,00958B,永豐ESG銀行債15+,otc,5000,587000,-582000,0,0,0,595000,443621,151379,-430621,TPEx
2026-08-11,00959B,大華投等美債15Y+,otc,100,382000,-381900,0,0,0,256000,424039,-168039,-549939,TPEx
2026-08-11,00966B,統一ESG投等債15+,otc,0,131000,-131000,0,0,0,1959000,1720061,238939,107939,TPEx
2026-08-11,00967B,元大優息美債,otc,12000,0,12000,0,0,0,452000,810987,-358987,-346987,TPEx
2026-08-11,00968B,元大優息投等債,otc,0,1057000,-1057000,0,0,0,1004000,1691416,-687416,-1744416,TPEx
2026-08-11,00969B,元大零息超長美債,otc,0,3000,-3000,0,0,0,0,165941,-165941,-168941,TPEx
2026-08-11,00970B,台新BBB投等債20+,otc,7000,0,7000,0,0,0,0,679090,-679090,-672090,TPEx
2026-08-11,009806,台新標普500,otc,0,0,0,0,0,0,125465,159632,-34167,-34167,TPEx
2026-08-11,009807,台新標普科技精選,otc,1000,0,1000,0,0,0,7000,32194,-25194,-24194,TPEx
2026-08-11,00980B,台新特選IG債10+,otc,0,0,0,0,0,0,104000,207054,-103054,-103054,TPEx
2026-08-11,00980D,主動聯博投等入息,otc,8000,100000,-92000,64000,0,64000,0,447782,-447782,-475782,TPEx
2026-08-11,00980T,平衡凱基美國TOP,otc,0,1000,-1000,0,0,0,336317,302001,34316,33316,TPEx
2026-08-11,009814,富邦標普500,otc,0,6000,-6000,0,0,0,341000,201148,139852,133852,TPEx
2026-08-11,009815,大華美國MAG7+,otc,0,20000,-20000,0,0,0,1337000,881144,455856,435856,TPEx
2026-08-11,00981B,第一金優選非投債,otc,3000,1985000,-1982000,0,0,0,907000,2386953,-1479953,-3461953,TPEx
2026-08-11,00981D,主動中信非投等債,otc,20000,0,20000,0,0,0,290000,1465797,-1175797,-1155797,TPEx
2026-08-11,009822,華南永昌未來金融,otc,0,0,0,0,0,0,574398,550668,23730,23730,TPEx
2026-08-11,009823,群益S&P500,otc,1000,0,1000,0,0,0,2174000,529886,1644114,1645114,TPEx
2026-08-11,009825,聯邦美國金融創新,otc,0,0,0,0,0,0,2936000,0,2936000,2936000,TPEx
2026-08-11,00982B,FT投資級債20+,otc,0,0,0,0,0,0,0,52465,-52465,-52465,TPEx
2026-08-11,00983B,大華優利美公債20,otc,0,0,0,0,0,0,659000,693397,-34397,-34397,TPEx
2026-08-11,00984B,大華優利美A債15,otc,9000,292100,-283100,0,0,0,106000,631406,-525406,-808506,TPEx
2026-08-11,00985D,主動貝萊德優投等,otc,0,0,0,0,0,0,0,1728551,-1728551,-1728551,TPEx
2026-08-11,00986B,FT金融債10+,otc,0,0,0,0,0,0,0,1474,-1474,-1474,TPEx
2026-08-11,00986D,主動復華金融債息,otc,0,0,0,0,0,0,1513999,1245467,268532,268532,TPEx
2026-08-11,00987B,野村10+澳洲公債,otc,0,1000,-1000,0,0,0,28003,34490,-6487,-7487,TPEx
