date,symbol,name,market,foreign_buy,foreign_sell,foreign_net_buy,investment_trust_buy,investment_trust_sell,investment_trust_net_buy,dealer_buy,dealer_sell,dealer_net_buy,institutional_net_buy,source
2026-08-24,6770,力積電,listed,69395276,31299679,38095597,0,0,0,3798826,1790717,2008109,40103706,TWSE
2026-08-24,00632R,元大台灣50反1,listed,1803000,1391000,412000,0,0,0,54925057,16887654,38037403,38449403,TWSE
2026-08-24,2324,仁寶,listed,67542201,39115690,28426511,1408000,0,1408000,3622682,3535202,87480,29921991,TWSE
2026-08-24,2609,陽明,listed,74348440,43697022,30651418,31000,4000,27000,2556797,4030338,-1473541,29204877,TWSE
2026-08-24,009821,野村稀土關鍵資源,listed,3206000,576000,2630000,0,0,0,16665452,873000,15792452,18422452,TWSE
2026-08-24,2303,聯電,listed,61444442,59187035,2257407,14892362,2978340,11914022,3638790,1557899,2080891,16252320,TWSE
2026-08-24,2426,鼎元,listed,25289267,11586650,13702617,0,0,0,223478,138085,85393,13788010,TWSE
2026-08-24,6116,彩晶,listed,18798132,7673840,11124292,0,0,0,536710,112460,424250,11548542,TWSE
2026-08-24,2615,萬海,listed,37192771,25674300,11518471,12000,0,12000,1279091,1760860,-481769,11048702,TWSE
2026-08-24,2603,長榮,listed,14013842,4670574,9343268,17000,4199,12801,788594,337287,451307,9807376,TWSE
2026-08-24,2301,光寶科,listed,15185365,6437098,8748267,112000,359,111641,1184375,451490,732885,9592793,TWSE
2026-08-24,2886,兆豐金,listed,16246098,3326069,12920029,72000,3694169,-3622169,87000,129043,-42043,9255817,TWSE
2026-08-24,2610,華航,listed,16278769,7899000,8379769,290000,100000,190000,727184,142000,585184,9154953,TWSE
2026-08-24,2892,第一金,listed,18633183,5849069,12784114,0,4483055,-4483055,38000,32286,5714,8306773,TWSE
2026-08-24,2337,旺宏,listed,17872047,10041520,7830527,0,0,0,683288,267191,416097,8246624,TWSE
2026-08-24,067411,國巨中信65購01,listed,0,0,0,0,0,0,8828000,920000,7908000,7908000,TWSE
2026-08-24,8112,至上,listed,10531482,2983520,7547962,0,0,0,766833,555616,211217,7759179,TWSE
